00023773-n	n	"motivo"@pt
00023773-n	n	"necessidade"@pt
00023854-a	a	"equivocado"@pt
00023854-a	a	"errado"@pt
00024047-v	v	"acordar"@pt
00024073-r	r	"não"@pt
00024139-a	a	"infiel"@pt
00024264-n	n	"atributo"@pt
00024264-n	n	"característica"@pt
00024264-n	n	"predicado"@pt
00024264-n	n	"propriedade"@pt
00024279-v	v	"dar ação"@pt
00024417-a	a	"costumado"@pt
00024417-a	a	"habituado"@pt
00024417-a	a	"habitual"@pt
00024619-a	a	"habituado"@pt
00024619-a	a	"usual"@pt
00024649-v	v	"refrescar"@pt
00024720-n	n	"condição"@pt
00024720-n	n	"estado"@pt
00024720-n	n	"situação"@pt
00024814-v	v	"refrescar"@pt
00024893-r	r	"também não"@pt
00024893-r	r	"um ou outro"@pt
00024996-a	a	"novo"@pt
00025203-v	v	"estressar"@pt
00025238-a	a	"ácida"@pt
00025290-r	r	"algures"@pt
00025290-r	r	"em qualquer lugar"@pt
00025290-r	r	"em qualquer parte"@pt
00025290-r	r	"nenhures"@pt
00025290-r	r	"para qualquer parte"@pt
00025464-r	r	"em nenhum lugar"@pt
00025464-r	r	"em nenhuma parte"@pt
00025464-r	r	"em parte alguma"@pt
00025464-r	r	"nem aqui"@pt
00025464-r	r	"nem na China"@pt
00025470-a	a	"azeda"@pt
00025470-a	a	"ácido"@pt
00025559-r	r	"algum lugar"@pt
00025728-a	a	"alcalino"@pt
00025728-r	r	"em toda a parte"@pt
00025728-r	r	"em toda parte"@pt
00025728-r	r	"em todo o lugar"@pt
00026137-r	r	"de alguma forma"@pt
00026137-r	r	"por algum meio"@pt
00026192-n	n	"emoção"@pt
00026192-n	n	"impressão"@pt
00026192-n	n	"sentimento"@pt
00026385-v	v	"descontrair"@pt
00026385-v	v	"pegar leve"@pt
00026385-v	v	"relaxar"@pt
00026515-a	a	"anfotérico"@pt
00026571-r	r	"além de"@pt
00026571-r	r	"de qualquer forma"@pt
00026571-r	r	"de qualquer jeito"@pt
00026571-r	r	"de qualquer maneira"@pt
00026571-r	r	"em todo o caso"@pt
00027167-n	n	"localização"@pt
00027167-n	n	"lugar"@pt
00027167-n	n	"ponto"@pt
00027258-r	r	"de qualquer modo"@pt
00027268-v	v	"alongar"@pt
00027268-v	v	"estender"@pt
00027268-v	v	"esticar"@pt
00027384-r	r	"adespeitode"@pt
00027384-r	r	"ainda assim"@pt
00027384-r	r	"apesar de"@pt
00027384-r	r	"apesar disso"@pt
00027384-r	r	"apesarde"@pt
00027384-r	r	"contudo"@pt
00027384-r	r	"de qualquer jeito"@pt
00027384-r	r	"no entanto"@pt
00027384-r	r	"não obstante"@pt
00027384-r	r	"nãoobstante"@pt
00027384-r	r	"por mais que"@pt
00027384-r	r	"porém"@pt
00027384-r	r	"se bobear"@pt
00027599-a	a	"aceitado"@pt
00027599-a	a	"aceito"@pt
00027599-a	a	"reconhecido"@pt
00027795-r	r	"ainda"@pt
00027807-n	n	"forma"@pt
00027807-n	n	"forma geométrica"@pt
00027807-n	n	"formato"@pt
00027918-r	r	"ainda"@pt
00027918-r	r	"até agora"@pt
00027918-r	r	"até então"@pt
00027918-r	r	"até"@pt
00028181-a	a	"declarável"@pt
00028270-n	n	"espaço temporal"@pt
00028270-n	n	"tempo"@pt
00028280-a	a	"suposto"@pt
00028471-a	a	"putativo"@pt
00028565-v	v	"sorrir"@pt
00029025-v	v	"sorrir"@pt
00029037-r	r	"além de"@pt
00029037-r	r	"fora"@pt
00029114-n	n	"espaço fásico"@pt
00029214-v	v	"sorrir"@pt
00029336-v	v	"sorrir"@pt
00029343-a	a	"cobiçoso"@pt
00029343-a	a	"sequioso"@pt
00029367-r	r	"ademais"@pt
00029367-r	r	"aliás"@pt
00029367-r	r	"além disso"@pt
00029367-r	r	"demais"@pt
00029367-r	r	"em continuação"@pt
00029367-r	r	"mais adiante"@pt
00029367-r	r	"mais"@pt
00029378-n	n	"acontecimento"@pt
00029378-n	n	"evento"@pt
00029378-n	n	"fato"@pt
00029630-v	v	"zurrar"@pt
00029639-r	r	"mais longe"@pt
00029677-n	n	"processos físicos"@pt
00029769-a	a	"acumulativo"@pt
00029769-a	a	"cumulativo"@pt
00029933-a	a	"avaro"@pt
00029933-a	a	"ganancioso"@pt
00029933-a	a	"ávido"@pt
00029985-r	r	"mais afastado"@pt
00030010-v	v	"casquinar"@pt
00030358-n	n	"ato"@pt
00030358-n	n	"ação"@pt
00030358-n	n	"feito"@pt
00030508-a	a	"possessivo"@pt
00030798-a	a	"predador"@pt
00030798-a	a	"predatório"@pt
00031138-a	a	"voraz"@pt
00031264-n	n	"agrupação"@pt
00031264-n	n	"conjunto"@pt
00031264-n	n	"grupo"@pt
00031304-r	r	"ainda"@pt
00031418-v	v	"cacarejar"@pt
